__match__,__trace_baseline__,__trace_postTarget__,__trace_preTarget__,_dummy,_prepare,_run,acc,accuracy,attLum,auto_log,average_response_time,avg_rt,background,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,correct,correct_response,count_about_this_template,count_block_loop,count_block_sequence,count_cue,count_end_of_experiment,count_end_of_practice,count_experiment,count_experimental_loop,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_log,count_eyelink_log_cue,count_eyelink_log_mask,count_eyelink_log_target,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_fix_green,count_fix_red,count_fixdot,count_init,count_instructions,count_logger,count_mask,count_measure_pupil,count_practice_loop,count_reset_feedback,count_retention,count_target,count_trial_sequence,cue,cueside,cycles,description,dev,duration,eye_used,file,flush_keyboard,font_bold,font_family,font_italic,font_size,foreground,gazeDevPostTargetM,gazeDevPostTargetMax,gazeDevPostTargetStd,gazeDevPreTargetM,gazeDevPreTargetMax,gazeDevPreTargetStd,height,interval,item,keyboard_backend,lcol,log_msg,mode,mouse_backend,n_blink,note,offset,order,ori,outlier,practice,pupil_mean,pupil_median,rcol,repeat,repeat_cycle,reset_variables,response,response_time,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,sdx,skip,start,start_response_interval,subject_nr,subject_parity,synth_backend,time_about_this_template,time_block_loop,time_block_sequence,time_cue,time_experiment,time_experimental_loop,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_log,time_eyelink_log_cue,time_eyelink_log_mask,time_eyelink_log_target,time_eyelink_start_recording,time_eyelink_stop_recording,time_fix_green,time_fix_red,time_fixdot,time_init,time_logger,time_mask,time_measure_pupil,time_practice_loop,time_reset_feedback,time_retention,time_target,time_trial_sequence,timeout,title,tracker_attached,trialId,width,xdist,xpos,xtarget,ypos,zrt
1.0,traces/exp1/SS04.asc-00082-baseline.npy,traces/exp1/SS04.asc-00082-postTarget.npy,traces/exp1/SS04.asc-00082-preTarget.npy,NA,NA,NA,66.6666666667,66.6666666667,white,yes,1673.86373637,1673.86373637,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,6.0,0.0,5.0,5.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,4.0,82.0,82.0,82.0,82.0,0.0,82.0,82.0,82.0,0.0,5.0,82.0,82.0,82.0,valid,right,NA,Message,NA,NA,undefined,SS04.asc,NA,no,mono,no,18.0,white,1.73818530524,11.4898541114,4.45283878104,2.44854976358,10.9898541114,3.17895707284,768.0,1386.62382327,NA,psycho,black,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,739.975959721,727.0,white,NA,0.0,NA,6.0,924.653460299,NA,NA,legacy,0.0,NA,experiment,None,5.0,odd,legacy,NA,NA,NA,936791.274192,NA,NA,1347.60182705,933345.092367,940262.230754,936781.842403,938816.434019,938712.824319,935061.114051,932643.324468,939761.335964,923061.034415,935281.260804,NA,NA,938831.332293,NA,NA,NA,937301.284629,938721.338653,NA,NA,0045A,NA,82.0,1024.0,-320.0,NA,320.0,NA,-0.0932648499452
1.0,traces/exp1/SS04.asc-00087-baseline.npy,traces/exp1/SS04.asc-00087-postTarget.npy,traces/exp1/SS04.asc-00087-preTarget.npy,NA,NA,NA,37.5,37.5,white,yes,1118.31855919,1118.31855919,#7f7f7f,NA,NA,psycho,NA,0.0,relative,0.0,6.0,0.0,5.0,5.0,87.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,4.0,87.0,87.0,87.0,87.0,0.0,87.0,87.0,87.0,0.0,5.0,87.0,87.0,87.0,valid,left,NA,Message,NA,NA,undefined,SS04.asc,NA,no,mono,no,18.0,white,-3.68841422231,1.10039840638,2.60066086921,-3.60382694574,13.1003984064,5.46353559119,768.0,1790.2779117,NA,psycho,white,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,800.469796478,856.0,black,NA,0.0,NA,7.0,817.384074616,NA,NA,legacy,33.7,NA,experiment,None,5.0,odd,legacy,NA,NA,NA,983882.367838,NA,NA,1347.60182705,978871.803365,987662.877116,983872.99887,986317.518651,986215.737155,982142.381651,978194.451681,947751.535323,987162.463674,982372.32547,NA,NA,986332.424925,NA,NA,NA,984392.38266,986222.418054,NA,NA,0045A,NA,87.0,1024.0,320.0,NA,-320.0,NA,-0.405479227369
1.0,traces/exp1/SS04.asc-00117-baseline.npy,traces/exp1/SS04.asc-00117-postTarget.npy,traces/exp1/SS04.asc-00117-preTarget.npy,NA,NA,NA,83.3333333333,83.3333333333,black,yes,1116.42104738,1116.42104738,#7f7f7f,NA,NA,psycho,NA,0.0,relative,0.0,6.0,0.0,7.0,7.0,117.0,0.0,0.0,0.0,0.0,0.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,6.0,117.0,117.0,117.0,117.0,0.0,117.0,117.0,117.0,0.0,7.0,117.0,117.0,117.0,valid,left,NA,Message,NA,NA,undefined,SS04.asc,NA,no,mono,no,18.0,white,5.98572184748,16.524668435,8.33344435009,0.173133631727,15.824668435,6.49809433808,768.0,1759.91966378,NA,psycho,black,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,721.521398737,716.0,white,NA,0.0,NA,7.0,723.937498449,NA,NA,legacy,28.9,NA,experiment,None,5.0,odd,legacy,NA,NA,NA,1343680.682,NA,NA,1347.60182705,1340024.09775,1347321.25063,1343670.99627,1346085.79498,1345983.58817,1341951.61279,1339310.84999,1338800.56977,1346820.74777,1342170.67225,NA,NA,1346090.72226,NA,NA,NA,1344190.69055,1345990.72534,NA,NA,0045A,NA,117.0,1024.0,320.0,NA,-320.0,NA,-0.677461437527
1.0,traces/exp1/SS04.asc-00118-baseline.npy,traces/exp1/SS04.asc-00118-postTarget.npy,traces/exp1/SS04.asc-00118-preTarget.npy,NA,NA,NA,71.4285714286,71.4285714286,black,yes,1093.78804643,1093.78804643,#7f7f7f,NA,NA,psycho,NA,0.0,relative,0.0,6.0,0.0,7.0,7.0,118.0,0.0,0.0,0.0,0.0,0.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,6.0,118.0,118.0,118.0,118.0,0.0,118.0,118.0,118.0,0.0,7.0,118.0,118.0,118.0,valid,left,NA,Message,NA,NA,undefined,SS04.asc,NA,no,mono,no,18.0,white,11.5530986716,24.4743845642,7.64378625153,11.1827103149,24.2743845642,8.08564251871,768.0,1648.59244283,NA,psycho,black,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,919.266080382,915.0,white,NA,0.0,NA,7.0,957.990040714,NA,NA,legacy,0.0,NA,experiment,None,5.0,odd,legacy,NA,NA,NA,1356600.9704,NA,NA,1347.60182705,1348045.89594,1360381.34078,1356591.44335,1358896.13397,1358789.82605,1354868.62295,1347332.59152,1338800.56977,1359881.06097,1355090.94003,NA,NA,1358911.03841,NA,NA,NA,1357110.98914,1358801.03825,NA,NA,0045A,NA,118.0,1024.0,320.0,NA,-320.0,NA,0.00376339006413
1.0,traces/exp1/SS04.asc-00121-baseline.npy,traces/exp1/SS04.asc-00121-postTarget.npy,traces/exp1/SS04.asc-00121-preTarget.npy,NA,NA,NA,60.0,60.0,black,yes,1165.18060353,1165.18060353,#7f7f7f,NA,NA,psycho,NA,0.0,relative,0.0,7.0,0.0,7.0,7.0,121.0,0.0,0.0,0.0,0.0,0.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,6.0,121.0,121.0,121.0,121.0,0.0,121.0,121.0,121.0,0.0,7.0,121.0,121.0,121.0,invalid,right,NA,Message,NA,NA,undefined,SS04.asc,NA,no,mono,no,18.0,white,-24.7427673765,-13.1648702595,5.32108160316,-10.7544375866,6.73512974052,6.7704189621,768.0,1916.76075876,NA,psycho,white,NA,NA,psycho,0.0,NA,NA,NA,-45.0,0.0,no,1052.63528116,1079.0,black,NA,0.0,NA,6.0,1136.51947384,NA,NA,legacy,31.2,NA,experiment,None,5.0,odd,legacy,NA,NA,NA,1385881.65325,NA,NA,1347.60182705,1380827.25812,1390101.99682,1385871.67882,1388446.80291,1388343.71804,1384156.35613,1380103.03388,1379591.50579,1389601.94127,1384371.59904,NA,NA,1388461.77046,NA,NA,NA,1386391.67065,1388351.71886,NA,NA,0045A,NA,121.0,1024.0,320.0,NA,-320.0,NA,0.523384673064
1.0,traces/exp1/SS04.asc-00123-baseline.npy,traces/exp1/SS04.asc-00123-postTarget.npy,traces/exp1/SS04.asc-00123-preTarget.npy,NA,NA,NA,66.6666666667,66.6666666667,black,yes,1080.82587991,1080.82587991,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,6.0,0.0,7.0,7.0,123.0,0.0,0.0,0.0,0.0,0.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,6.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,7.0,123.0,123.0,123.0,valid,right,NA,Message,NA,NA,undefined,SS04.asc,NA,no,mono,no,18.0,white,-0.601786058869,7.75649006623,4.13098722546,1.78683890344,9.85649006623,3.04047844601,768.0,1178.5487928,NA,psycho,white,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,713.318248129,724.0,black,NA,0.0,NA,6.0,669.951138897,NA,NA,legacy,0.0,NA,experiment,None,5.0,odd,legacy,NA,NA,NA,1401932.02641,NA,NA,1347.60182705,1398504.09514,1404942.34306,1401921.90122,1403747.13319,1403641.76036,1400198.80766,1397773.72643,1404442.06471,1389601.94127,1400422.01051,NA,NA,1403762.12899,NA,NA,NA,1402442.02663,1403652.06254,NA,NA,0045A,NA,123.0,1024.0,-320.0,NA,320.0,NA,-0.834592174592
1.0,traces/exp1/SS04.asc-00139-baseline.npy,traces/exp1/SS04.asc-00139-postTarget.npy,traces/exp1/SS04.asc-00139-preTarget.npy,NA,NA,NA,66.6666666667,66.6666666667,white,yes,1064.78251924,1064.78251924,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,7.0,0.0,8.0,8.0,139.0,0.0,0.0,0.0,0.0,0.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,7.0,139.0,139.0,139.0,139.0,0.0,139.0,139.0,139.0,0.0,8.0,139.0,139.0,139.0,invalid,left,NA,Message,NA,NA,undefined,SS04.asc,NA,no,mono,no,18.0,white,-11.201113816,21.5636243386,4.83770606732,-4.92295793986,12.6636243386,7.60694201373,768.0,1428.83369855,NA,psycho,white,NA,NA,psycho,0.0,NA,NA,NA,-45.0,0.0,no,652.937592498,684.0,black,NA,0.0,NA,7.0,1365.72355349,NA,NA,legacy,28.1,NA,experiment,None,5.0,odd,legacy,NA,NA,NA,1571845.94505,NA,NA,1347.60182705,1568296.85665,1575806.54311,1571835.9794,1573921.07574,1573810.54378,1570110.58167,1567567.91485,1575306.01344,1567055.84204,1570335.92644,NA,NA,1573935.99822,NA,NA,NA,1572355.94217,1573825.99457,NA,NA,0045A,NA,139.0,1024.0,-320.0,NA,320.0,NA,1.19049774149
1.0,traces/exp1/SS04.asc-00142-baseline.npy,traces/exp1/SS04.asc-00142-postTarget.npy,traces/exp1/SS04.asc-00142-preTarget.npy,NA,NA,NA,66.6666666667,66.6666666667,white,yes,1083.54120076,1083.54120076,#7f7f7f,NA,NA,psycho,NA,0.0,relative,0.0,6.0,0.0,8.0,8.0,142.0,0.0,0.0,0.0,0.0,0.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,7.0,142.0,142.0,142.0,142.0,0.0,142.0,142.0,142.0,0.0,8.0,142.0,142.0,142.0,valid,left,NA,Message,NA,NA,undefined,SS04.asc,NA,no,mono,no,18.0,white,10.7155463262,24.0414021164,10.434452993,1.0741558758,16.3414021164,9.75873926493,768.0,1579.31344912,NA,psycho,white,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,754.008438769,780.0,black,NA,0.0,NA,7.0,732.114943065,NA,NA,legacy,30.4,NA,experiment,None,5.0,odd,legacy,NA,NA,NA,1604866.70158,NA,NA,1347.60182705,1599108.53891,1608347.36208,1604857.25408,1607091.82647,1606984.65962,1603129.82482,1598396.6908,1597886.54216,1607846.78792,1603356.68781,NA,NA,1607106.75345,NA,NA,NA,1605376.71846,1606996.74571,NA,NA,0045A,NA,142.0,1024.0,320.0,NA,-320.0,NA,-0.653660464272
0.0,traces/exp1/SS04.asc-00152-baseline.npy,traces/exp1/SS04.asc-00152-postTarget.npy,traces/exp1/SS04.asc-00152-preTarget.npy,NA,NA,NA,22.2222222222,22.2222222222,white,yes,1354.79108264,1354.79108264,#7f7f7f,NA,NA,psycho,NA,0.0,relative,0.0,6.0,0.0,9.0,9.0,152.0,0.0,0.0,0.0,0.0,0.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,8.0,152.0,152.0,152.0,152.0,0.0,152.0,152.0,152.0,0.0,9.0,152.0,152.0,152.0,invalid,left,NA,Message,NA,NA,undefined,SS04.asc,NA,no,mono,no,18.0,white,13.2624231737,41.1373421927,8.97318852292,2.0583608903,14.0373421927,6.15297754607,768.0,2534.57594883,NA,psycho,white,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,830.287411362,842.0,black,NA,0.0,NA,7.0,1516.9015778,NA,NA,legacy,68.0,NA,experiment,None,5.0,odd,legacy,NA,NA,NA,1754560.26817,NA,NA,1347.60182705,1750015.62562,1759801.11135,1754550.31799,1757755.29372,1757651.48002,1752833.8382,1749291.3197,1734759.7292,1759300.29377,1753050.12188,NA,NA,1757770.22825,NA,NA,NA,1755070.17046,1757660.22585,NA,NA,0045A,NA,152.0,1024.0,-320.0,NA,320.0,NA,1.63051100752
1.0,traces/exp1/SS04.asc-00170-baseline.npy,traces/exp1/SS04.asc-00170-postTarget.npy,traces/exp1/SS04.asc-00170-preTarget.npy,NA,NA,NA,72.7272727273,72.7272727273,white,yes,1106.00577888,1106.00577888,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,7.0,0.0,10.0,10.0,170.0,0.0,0.0,0.0,0.0,0.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,9.0,170.0,170.0,170.0,170.0,0.0,170.0,170.0,170.0,0.0,10.0,170.0,170.0,170.0,valid,left,NA,Message,NA,NA,undefined,SS04.asc,NA,no,mono,no,18.0,white,-5.66179885211,3.42356055592,2.29242069215,-1.81944560814,9.42356055592,2.8184928616,768.0,1559.21587253,NA,psycho,white,NA,NA,psycho,0.0,NA,NA,NA,-45.0,0.0,no,755.941079924,772.0,black,NA,0.0,NA,7.0,1249.530891,NA,NA,legacy,0.0,NA,experiment,None,5.0,odd,legacy,NA,NA,NA,1951204.70679,NA,NA,1347.60182705,1947157.00912,1955185.03667,1951194.91018,1953409.81203,1953303.22645,1949472.43023,1946406.1412,1954684.77514,1945894.60011,1949694.6558,NA,NA,1953424.75568,NA,NA,NA,1951714.71473,1953314.72514,NA,NA,0045A,NA,170.0,1024.0,320.0,NA,-320.0,NA,0.852311598726
1.0,traces/exp1/SS04.asc-00173-baseline.npy,traces/exp1/SS04.asc-00173-postTarget.npy,traces/exp1/SS04.asc-00173-preTarget.npy,NA,NA,NA,71.4285714286,71.4285714286,white,yes,1050.95613078,1050.95613078,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,6.0,0.0,10.0,10.0,173.0,0.0,0.0,0.0,0.0,0.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,9.0,173.0,173.0,173.0,173.0,0.0,173.0,173.0,173.0,0.0,10.0,173.0,173.0,173.0,valid,right,NA,Message,NA,NA,undefined,SS04.asc,NA,no,mono,no,18.0,white,-1.9326130771,4.67091633466,4.53603917629,2.10855471104,14.9709163347,4.91405923719,768.0,2149.82242346,NA,psycho,black,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,678.379944662,671.0,white,NA,0.0,NA,6.0,550.985373849,NA,NA,legacy,0.0,NA,experiment,None,5.0,odd,legacy,NA,NA,NA,1981115.38143,NA,NA,1347.60182705,1977230.56554,1984995.52496,1981105.98159,1983920.54137,1983815.66701,1979387.13991,1976497.92767,1984495.49619,1963664.98325,1979605.33532,NA,NA,1983935.4511,NA,NA,NA,1981625.41448,1983825.45718,NA,NA,0045A,NA,173.0,1024.0,-320.0,NA,320.0,NA,-1.18084960893
1.0,traces/exp1/SS07.asc-00016-baseline.npy,traces/exp1/SS07.asc-00016-postTarget.npy,traces/exp1/SS07.asc-00016-preTarget.npy,NA,NA,NA,100.0,100.0,white,yes,563.166239719,563.166239719,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,2.0,NA,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,1.0,16.0,16.0,16.0,valid,right,NA,Message,NA,NA,undefined,SS07.asc,NA,no,mono,no,18.0,white,-0.784179115782,6.71239231279,4.11008894089,1.47296013613,13.9123923128,5.24635959042,768.0,1978.54499734,NA,psycho,black,NA,NA,psycho,0.0,NA,NA,NA,-45.0,0.0,no,2438.65815888,2556.0,white,NA,0.0,NA,2.0,563.166239719,NA,NA,legacy,0.0,NA,experiment,None,7.0,odd,legacy,NA,NA,NA,432629.901561,NA,NA,209760.412089,428773.153058,436340.352751,432619.742481,435255.0874,435154.693176,430995.263726,422385.955172,435840.022057,421569.670294,431119.881899,NA,NA,435260.084793,NA,NA,NA,433139.925799,435160.041425,NA,NA,0045A,NA,16.0,1024.0,-320.0,NA,320.0,NA,1.25079255879
1.0,traces/exp1/SS07.asc-00017-baseline.npy,traces/exp1/SS07.asc-00017-postTarget.npy,traces/exp1/SS07.asc-00017-preTarget.npy,NA,NA,NA,100.0,100.0,black,yes,528.748762059,528.748762059,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,1.0,NA,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,0.0,17.0,17.0,17.0,17.0,0.0,17.0,17.0,17.0,0.0,1.0,17.0,17.0,17.0,valid,right,NA,Message,NA,NA,undefined,SS07.asc,NA,no,mono,no,18.0,white,-0.754586139746,5.40438247012,2.57855322882,-0.717038780307,13.5043824701,4.77156933241,768.0,2362.32995556,NA,psycho,white,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,2358.72126707,2479.0,black,NA,0.0,NA,1.0,494.331284399,NA,NA,legacy,12.6,NA,experiment,None,7.0,odd,legacy,NA,NA,NA,440460.08205,NA,NA,209760.412089,437312.653551,444500.21231,440450.529614,443485.228242,443376.926498,438730.751025,436655.935237,444000.172933,421569.670294,438950.052849,NA,NA,443490.286657,NA,NA,NA,440970.118211,443390.178881,NA,NA,0045A,NA,17.0,1024.0,-320.0,NA,320.0,NA,0.722881131817
1.0,traces/exp1/SS07.asc-00019-baseline.npy,traces/exp1/SS07.asc-00019-postTarget.npy,traces/exp1/SS07.asc-00019-preTarget.npy,NA,NA,NA,100.0,100.0,white,yes,509.815449604,509.815449604,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,2.0,NA,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,19.0,19.0,19.0,19.0,0.0,19.0,19.0,19.0,0.0,1.0,19.0,19.0,19.0,valid,right,NA,Message,NA,NA,undefined,SS07.asc,NA,no,mono,no,18.0,white,-2.34468128136,3.93608521971,2.38334187729,-2.49216226976,7.13608521971,2.79202418226,768.0,2519.32970689,NA,psycho,black,NA,NA,psycho,0.0,NA,NA,NA,-45.0,0.0,no,2389.37232393,2394.0,white,NA,0.0,NA,2.0,554.306922358,NA,NA,legacy,0.0,NA,experiment,None,7.0,odd,legacy,NA,NA,NA,456190.447383,NA,NA,209760.412089,453093.208522,460460.597557,456180.461053,459375.608907,459267.403811,454464.658396,452436.633521,459960.533729,421569.670294,454680.416684,NA,NA,459390.538338,NA,NA,NA,456700.465321,459280.534692,NA,NA,0045A,NA,19.0,1024.0,-320.0,NA,320.0,NA,1.18284837478
1.0,traces/exp1/SS07.asc-00020-baseline.npy,traces/exp1/SS07.asc-00020-postTarget.npy,traces/exp1/SS07.asc-00020-preTarget.npy,NA,NA,NA,100.0,100.0,white,yes,489.7015564,489.7015564,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,2.0,NA,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,1.0,20.0,20.0,20.0,valid,right,NA,Message,NA,NA,undefined,SS07.asc,NA,no,mono,no,18.0,white,-1.19927390199,6.98835662009,3.40941402944,-4.76965049734,5.58835662009,3.30997772611,768.0,2527.62397875,NA,psycho,black,NA,NA,psycho,0.0,NA,NA,NA,-45.0,0.0,no,2373.35717343,2417.0,white,NA,0.0,NA,2.0,409.245983587,NA,NA,legacy,0.0,NA,experiment,None,7.0,odd,legacy,NA,NA,NA,465970.680737,NA,NA,209760.412089,461427.289855,470081.374003,465961.365052,469155.816877,469052.377331,464243.639538,460776.200091,469580.76727,421569.670294,464460.654841,NA,NA,469160.857858,NA,NA,NA,466480.711893,469060.770217,NA,NA,0045A,NA,20.0,1024.0,-320.0,NA,320.0,NA,0.0703419915381
1.0,traces/exp1/SS07.asc-00025-baseline.npy,traces/exp1/SS07.asc-00025-postTarget.npy,traces/exp1/SS07.asc-00025-preTarget.npy,NA,NA,NA,100.0,100.0,black,yes,514.01988763,514.01988763,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,1.0,NA,1.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,25.0,25.0,25.0,25.0,0.0,25.0,25.0,25.0,0.0,1.0,25.0,25.0,25.0,invalid,left,NA,Message,NA,NA,undefined,SS07.asc,NA,no,mono,no,18.0,white,-3.55448149549,12.0255798542,9.39112382757,-12.2643791622,8.92557985421,8.46065215184,768.0,1406.54517726,NA,psycho,black,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,2534.68001441,2572.0,white,NA,0.0,NA,1.0,467.410814931,NA,NA,legacy,1.9,NA,experiment,None,7.0,odd,legacy,NA,NA,NA,507461.662625,NA,NA,209760.412089,503418.300964,510492.082149,507452.136537,509506.746053,509404.085683,505728.945,502757.238401,509991.731299,421569.670294,505951.632019,NA,NA,509511.768571,NA,NA,NA,507971.674283,509411.702999,NA,NA,0045A,NA,25.0,1024.0,-320.0,NA,320.0,NA,0.516421733603
0.0,traces/exp1/SS07.asc-00026-baseline.npy,traces/exp1/SS07.asc-00026-postTarget.npy,traces/exp1/SS07.asc-00026-preTarget.npy,NA,NA,NA,100.0,100.0,black,yes,506.958343223,506.958343223,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,2.0,NA,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0.0,26.0,26.0,26.0,26.0,0.0,26.0,26.0,26.0,0.0,1.0,26.0,26.0,26.0,valid,left,NA,Message,NA,NA,undefined,SS07.asc,NA,no,mono,no,18.0,white,13.1923477483,47.119427811,17.6189702544,19.5685169297,54.319427811,11.7682670857,768.0,1483.52708213,NA,psycho,black,NA,NA,psycho,0.0,NA,NA,NA,-45.0,0.0,no,2469.43446528,2496.0,white,NA,0.0,NA,2.0,436.342899155,NA,NA,legacy,52.7,NA,experiment,None,7.0,odd,legacy,NA,NA,NA,514571.827611,NA,NA,209760.412089,511471.504069,517651.993167,514562.238666,516696.926083,516593.084469,512846.322007,510807.684355,517151.893006,421569.670294,513061.795844,NA,NA,516701.970321,NA,NA,NA,515081.839844,516601.874087,NA,NA,0045A,NA,26.0,1024.0,320.0,NA,-320.0,NA,0.278154596303
1.0,traces/exp1/SS07.asc-00027-baseline.npy,traces/exp1/SS07.asc-00027-postTarget.npy,traces/exp1/SS07.asc-00027-preTarget.npy,NA,NA,NA,100.0,100.0,white,yes,501.85221003,501.85221003,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,1.0,NA,1.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,0.0,27.0,27.0,27.0,27.0,0.0,27.0,27.0,27.0,0.0,1.0,27.0,27.0,27.0,valid,left,NA,Message,NA,NA,undefined,SS07.asc,NA,no,mono,no,18.0,white,-4.99239153989,0.185249169435,1.9726564872,6.26432304713,23.0852491694,7.59110056364,768.0,2265.77295595,NA,psycho,white,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,2131.47382234,2081.0,black,NA,0.0,NA,1.0,445.684744909,NA,NA,legacy,16.9,NA,experiment,None,7.0,odd,legacy,NA,NA,NA,521982.006341,NA,NA,209760.412089,518633.693683,525882.176661,521972.146837,524907.15078,524800.369482,520351.958205,517967.577773,525382.108695,421569.670294,520471.979333,NA,NA,524922.065099,NA,NA,NA,522492.021317,524812.086552,NA,NA,0045A,NA,27.0,1024.0,320.0,NA,-320.0,NA,0.349799403794
1.0,traces/exp1/SS07.asc-00028-baseline.npy,traces/exp1/SS07.asc-00028-postTarget.npy,traces/exp1/SS07.asc-00028-preTarget.npy,NA,NA,NA,100.0,100.0,white,yes,492.951254728,492.951254728,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,2.0,NA,1.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,0.0,28.0,28.0,28.0,28.0,0.0,28.0,28.0,28.0,0.0,1.0,28.0,28.0,28.0,valid,left,NA,Message,NA,NA,undefined,SS07.asc,NA,no,mono,no,18.0,white,-1.76174522689,5.08565737052,3.88101561637,0.490491569479,8.38565737052,5.08307617554,768.0,1947.51951884,NA,psycho,white,NA,NA,psycho,0.0,NA,NA,NA,-45.0,0.0,no,2194.32976599,2226.0,black,NA,0.0,NA,2.0,386.1397911,NA,NA,legacy,0.0,NA,experiment,None,7.0,odd,legacy,NA,NA,NA,530022.193172,NA,NA,209760.412089,526872.33375,533532.324914,530012.880483,532627.338432,532516.138068,528292.740124,526197.988468,533032.276631,421569.670294,528512.153418,NA,NA,532632.404907,NA,NA,NA,530532.198765,532532.270024,NA,NA,0045A,NA,28.0,1024.0,320.0,NA,-320.0,NA,-0.106864821351
0.0,traces/exp1/SS07.asc-00029-baseline.npy,traces/exp1/SS07.asc-00029-postTarget.npy,traces/exp1/SS07.asc-00029-preTarget.npy,NA,NA,NA,100.0,100.0,white,yes,494.458711048,494.458711048,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,1.0,NA,1.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,29.0,29.0,29.0,29.0,0.0,29.0,29.0,29.0,0.0,1.0,29.0,29.0,29.0,invalid,right,NA,Message,NA,NA,undefined,SS07.asc,NA,no,mono,no,18.0,white,-3.67392968964,9.92268795742,6.08665152567,2.72038740083,23.9226879574,8.92019047145,768.0,2138.41418228,NA,psycho,black,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,2065.91905771,2077.0,white,NA,0.0,NA,1.0,514.055643207,NA,NA,legacy,14.1,NA,experiment,None,7.0,odd,legacy,NA,NA,NA,537502.364307,NA,NA,209760.412089,534504.268764,541332.83658,537493.08987,540297.511757,540187.720205,535876.335704,533847.971691,540832.461739,421569.670294,535992.333286,NA,NA,540302.541403,NA,NA,NA,538012.395093,540202.464724,NA,NA,0045A,NA,29.0,1024.0,320.0,NA,-320.0,NA,0.874151868552
